"","boxscore_links"
"468","https://www.basketball-reference.com/boxscores/201611150POR.html"
"469","https://www.basketball-reference.com/teams/BRK/2017.html"
"470","https://www.basketball-reference.com/teams/LAL/2017.html"
"471","https://www.basketball-reference.com/boxscores/201611150LAL.html"
"472","https://www.basketball-reference.com/teams/CLE/2017.html"
"473","https://www.basketball-reference.com/teams/IND/2017.html"
"474","https://www.basketball-reference.com/boxscores/201611160IND.html"
"475","https://www.basketball-reference.com/teams/NOP/2017.html"
"476","https://www.basketball-reference.com/teams/ORL/2017.html"
"477","https://www.basketball-reference.com/boxscores/201611160ORL.html"
"478","https://www.basketball-reference.com/teams/WAS/2017.html"
"479","https://www.basketball-reference.com/teams/PHI/2017.html"
"480","https://www.basketball-reference.com/boxscores/201611160PHI.html"
"481","https://www.basketball-reference.com/teams/MIL/2017.html"
"482","https://www.basketball-reference.com/teams/ATL/2017.html"
"483","https://www.basketball-reference.com/boxscores/201611160ATL.html"
"484","https://www.basketball-reference.com/teams/DAL/2017.html"
"485","https://www.basketball-reference.com/teams/BOS/2017.html"
"486","https://www.basketball-reference.com/boxscores/201611160BOS.html"
"487","https://www.basketball-reference.com/teams/DET/2017.html"
"488","https://www.basketball-reference.com/teams/NYK/2017.html"
"489","https://www.basketball-reference.com/boxscores/201611160NYK.html"
"490","https://www.basketball-reference.com/teams/HOU/2017.html"
"491","https://www.basketball-reference.com/teams/OKC/2017.html"
"492","https://www.basketball-reference.com/boxscores/201611160OKC.html"
"493","https://www.basketball-reference.com/teams/GSW/2017.html"
"494","https://www.basketball-reference.com/teams/TOR/2017.html"
"495","https://www.basketball-reference.com/boxscores/201611160TOR.html"
"496","https://www.basketball-reference.com/teams/PHO/2017.html"
"497","https://www.basketball-reference.com/teams/DEN/2017.html"
"498","https://www.basketball-reference.com/boxscores/201611160DEN.html"
"499","https://www.basketball-reference.com/teams/MEM/2017.html"
"500","https://www.basketball-reference.com/teams/LAC/2017.html"
"501","https://www.basketball-reference.com/boxscores/201611160LAC.html"
"502","https://www.basketball-reference.com/teams/SAS/2017.html"
"503","https://www.basketball-reference.com/teams/SAC/2017.html"
"504","https://www.basketball-reference.com/boxscores/201611160SAC.html"
"505","https://www.basketball-reference.com/teams/NYK/2017.html"
"506","https://www.basketball-reference.com/teams/WAS/2017.html"
"507","https://www.basketball-reference.com/boxscores/201611170WAS.html"
"508","https://www.basketball-reference.com/teams/MIL/2017.html"
"509","https://www.basketball-reference.com/teams/MIA/2017.html"
"510","https://www.basketball-reference.com/boxscores/201611170MIA.html"
"511","https://www.basketball-reference.com/teams/POR/2017.html"
"512","https://www.basketball-reference.com/teams/HOU/2017.html"
"513","https://www.basketball-reference.com/boxscores/201611170HOU.html"
"514","https://www.basketball-reference.com/teams/PHI/2017.html"
"515","https://www.basketball-reference.com/teams/MIN/2017.html"
"516","https://www.basketball-reference.com/boxscores/201611170MIN.html"
"517","https://www.basketball-reference.com/teams/CHI/2017.html"
"518","https://www.basketball-reference.com/teams/UTA/2017.html"
"519","https://www.basketball-reference.com/boxscores/201611170UTA.html"
"520","https://www.basketball-reference.com/teams/ATL/2017.html"
"521","https://www.basketball-reference.com/teams/CHO/2017.html"
"522","https://www.basketball-reference.com/boxscores/201611180CHO.html"
"523","https://www.basketball-reference.com/teams/PHO/2017.html"
"524","https://www.basketball-reference.com/teams/IND/2017.html"
"525","https://www.basketball-reference.com/boxscores/201611180IND.html"
"526","https://www.basketball-reference.com/teams/DET/2017.html"
"527","https://www.basketball-reference.com/teams/CLE/2017.html"
"528","https://www.basketball-reference.com/boxscores/201611180CLE.html"
"529","https://www.basketball-reference.com/teams/GSW/2017.html"
"530","https://www.basketball-reference.com/teams/BOS/2017.html"
"531","https://www.basketball-reference.com/boxscores/201611180BOS.html"
"532","https://www.basketball-reference.com/teams/POR/2017.html"
"533","https://www.basketball-reference.com/teams/NOP/2017.html"
"534","https://www.basketball-reference.com/boxscores/201611180NOP.html"
"535","https://www.basketball-reference.com/teams/BRK/2017.html"
"536","https://www.basketball-reference.com/teams/OKC/2017.html"
"537","https://www.basketball-reference.com/boxscores/201611180OKC.html"
"538","https://www.basketball-reference.com/teams/MEM/2017.html"
"539","https://www.basketball-reference.com/teams/DAL/2017.html"
"540","https://www.basketball-reference.com/boxscores/201611180DAL.html"
"541","https://www.basketball-reference.com/teams/TOR/2017.html"
"542","https://www.basketball-reference.com/teams/DEN/2017.html"
"543","https://www.basketball-reference.com/boxscores/201611180DEN.html"
"544","https://www.basketball-reference.com/teams/SAS/2017.html"
"545","https://www.basketball-reference.com/teams/LAL/2017.html"
"546","https://www.basketball-reference.com/boxscores/201611180LAL.html"
"547","https://www.basketball-reference.com/teams/LAC/2017.html"
"548","https://www.basketball-reference.com/teams/SAC/2017.html"
"549","https://www.basketball-reference.com/boxscores/201611180SAC.html"
"550","https://www.basketball-reference.com/teams/UTA/2017.html"
"551","https://www.basketball-reference.com/teams/HOU/2017.html"
"552","https://www.basketball-reference.com/boxscores/201611190HOU.html"
"553","https://www.basketball-reference.com/teams/BOS/2017.html"
"554","https://www.basketball-reference.com/teams/DET/2017.html"
"555","https://www.basketball-reference.com/boxscores/201611190DET.html"
"556","https://www.basketball-reference.com/teams/CHO/2017.html"
"557","https://www.basketball-reference.com/teams/NOP/2017.html"
"558","https://www.basketball-reference.com/boxscores/201611190NOP.html"
"559","https://www.basketball-reference.com/teams/DAL/2017.html"
"560","https://www.basketball-reference.com/teams/ORL/2017.html"
"561","https://www.basketball-reference.com/boxscores/201611190ORL.html"
"562","https://www.basketball-reference.com/teams/MIA/2017.html"
"563","https://www.basketball-reference.com/teams/WAS/2017.html"
"564","https://www.basketball-reference.com/boxscores/201611190WAS.html"
"565","https://www.basketball-reference.com/teams/PHO/2017.html"
"566","https://www.basketball-reference.com/teams/PHI/2017.html"
"567","https://www.basketball-reference.com/boxscores/201611190PHI.html"
"568","https://www.basketball-reference.com/teams/MIN/2017.html"
"569","https://www.basketball-reference.com/teams/MEM/2017.html"
"570","https://www.basketball-reference.com/boxscores/201611190MEM.html"
"571","https://www.basketball-reference.com/teams/GSW/2017.html"
"572","https://www.basketball-reference.com/teams/MIL/2017.html"
"573","https://www.basketball-reference.com/boxscores/201611190MIL.html"
"574","https://www.basketball-reference.com/teams/CHI/2017.html"
"575","https://www.basketball-reference.com/teams/LAC/2017.html"
"576","https://www.basketball-reference.com/boxscores/201611190LAC.html"
"577","https://www.basketball-reference.com/teams/ATL/2017.html"
"578","https://www.basketball-reference.com/teams/NYK/2017.html"
"579","https://www.basketball-reference.com/boxscores/201611200NYK.html"
"580","https://www.basketball-reference.com/teams/POR/2017.html"
"581","https://www.basketball-reference.com/teams/BRK/2017.html"
"582","https://www.basketball-reference.com/boxscores/201611200BRK.html"
"583","https://www.basketball-reference.com/teams/IND/2017.html"
"584","https://www.basketball-reference.com/teams/OKC/2017.html"
"585","https://www.basketball-reference.com/boxscores/201611200OKC.html"
"586","https://www.basketball-reference.com/teams/UTA/2017.html"
"587","https://www.basketball-reference.com/teams/DEN/2017.html"
"588","https://www.basketball-reference.com/boxscores/201611200DEN.html"
"589","https://www.basketball-reference.com/teams/TOR/2017.html"
"590","https://www.basketball-reference.com/teams/SAC/2017.html"
"591","https://www.basketball-reference.com/boxscores/201611200SAC.html"
"592","https://www.basketball-reference.com/teams/CHI/2017.html"
"593","https://www.basketball-reference.com/teams/LAL/2017.html"
"594","https://www.basketball-reference.com/boxscores/201611200LAL.html"
"595","https://www.basketball-reference.com/teams/MEM/2017.html"
"596","https://www.basketball-reference.com/teams/CHO/2017.html"
"597","https://www.basketball-reference.com/boxscores/201611210CHO.html"
"598","https://www.basketball-reference.com/teams/GSW/2017.html"
"599","https://www.basketball-reference.com/teams/IND/2017.html"
"600","https://www.basketball-reference.com/boxscores/201611210IND.html"
"601","https://www.basketball-reference.com/teams/MIA/2017.html"
"602","https://www.basketball-reference.com/teams/PHI/2017.html"
"603","https://www.basketball-reference.com/boxscores/201611210PHI.html"
"604","https://www.basketball-reference.com/teams/PHO/2017.html"
"605","https://www.basketball-reference.com/teams/WAS/2017.html"
"606","https://www.basketball-reference.com/boxscores/201611210WAS.html"
"607","https://www.basketball-reference.com/teams/HOU/2017.html"
"608","https://www.basketball-reference.com/teams/DET/2017.html"
"609","https://www.basketball-reference.com/boxscores/201611210DET.html"
"610","https://www.basketball-reference.com/teams/ORL/2017.html"
"611","https://www.basketball-reference.com/teams/MIL/2017.html"
"612","https://www.basketball-reference.com/boxscores/201611210MIL.html"
"613","https://www.basketball-reference.com/teams/BOS/2017.html"
"614","https://www.basketball-reference.com/teams/MIN/2017.html"
"615","https://www.basketball-reference.com/boxscores/201611210MIN.html"
"616","https://www.basketball-reference.com/teams/DAL/2017.html"
"617","https://www.basketball-reference.com/teams/SAS/2017.html"
"618","https://www.basketball-reference.com/boxscores/201611210SAS.html"
"619","https://www.basketball-reference.com/teams/TOR/2017.html"
"620","https://www.basketball-reference.com/teams/LAC/2017.html"
"621","https://www.basketball-reference.com/boxscores/201611210LAC.html"
"622","https://www.basketball-reference.com/teams/NOP/2017.html"
"623","https://www.basketball-reference.com/teams/ATL/2017.html"
"624","https://www.basketball-reference.com/boxscores/201611220ATL.html"
"625","https://www.basketball-reference.com/teams/POR/2017.html"
"626","https://www.basketball-reference.com/teams/NYK/2017.html"
"627","https://www.basketball-reference.com/boxscores/201611220NYK.html"
"628","https://www.basketball-reference.com/teams/CHI/2017.html"
"629","https://www.basketball-reference.com/teams/DEN/2017.html"
"630","https://www.basketball-reference.com/boxscores/201611220DEN.html"
"631","https://www.basketball-reference.com/teams/OKC/2017.html"
"632","https://www.basketball-reference.com/teams/LAL/2017.html"
"633","https://www.basketball-reference.com/boxscores/201611220LAL.html"
"634","https://www.basketball-reference.com/teams/SAS/2017.html"
"635","https://www.basketball-reference.com/teams/CHO/2017.html"
"636","https://www.basketball-reference.com/boxscores/201611230CHO.html"
"637","https://www.basketball-reference.com/teams/POR/2017.html"
"638","https://www.basketball-reference.com/teams/CLE/2017.html"
"639","https://www.basketball-reference.com/boxscores/201611230CLE.html"
"640","https://www.basketball-reference.com/teams/ATL/2017.html"
"641","https://www.basketball-reference.com/teams/IND/2017.html"
"642","https://www.basketball-reference.com/boxscores/201611230IND.html"
"643","https://www.basketball-reference.com/teams/PHO/2017.html"
"644","https://www.basketball-reference.com/teams/ORL/2017.html"
"645","https://www.basketball-reference.com/boxscores/201611230ORL.html"
"646","https://www.basketball-reference.com/teams/MEM/2017.html"
"647","https://www.basketball-reference.com/teams/PHI/2017.html"
"648","https://www.basketball-reference.com/boxscores/201611230PHI.html"
"649","https://www.basketball-reference.com/teams/BOS/2017.html"
"650","https://www.basketball-reference.com/teams/BRK/2017.html"
"651","https://www.basketball-reference.com/boxscores/201611230BRK.html"
"652","https://www.basketball-reference.com/teams/MIA/2017.html"
"653","https://www.basketball-reference.com/teams/DET/2017.html"
"654","https://www.basketball-reference.com/boxscores/201611230DET.html"
"655","https://www.basketball-reference.com/teams/TOR/2017.html"
"656","https://www.basketball-reference.com/teams/HOU/2017.html"
"657","https://www.basketball-reference.com/boxscores/201611230HOU.html"
"658","https://www.basketball-reference.com/teams/LAC/2017.html"
"659","https://www.basketball-reference.com/teams/DAL/2017.html"
"660","https://www.basketball-reference.com/boxscores/201611230DAL.html"
"661","https://www.basketball-reference.com/teams/DEN/2017.html"
"662","https://www.basketball-reference.com/teams/UTA/2017.html"
"663","https://www.basketball-reference.com/boxscores/201611230UTA.html"
"664","https://www.basketball-reference.com/teams/MIN/2017.html"
"665","https://www.basketball-reference.com/teams/NOP/2017.html"
"666","https://www.basketball-reference.com/boxscores/201611230NOP.html"
"667","https://www.basketball-reference.com/teams/LAL/2017.html"
